Source,Target,Type,Id,Label,timeset,Weight
100001325396579,100002474506344,Undirected,19043,,,1
100001336971589,100002428095283,Undirected,19044,,,1
100001336971589,100002474506344,Undirected,19045,,,1
100001336971589,100002524173089,Undirected,19046,,,1
100001337736082,100002530010523,Undirected,19047,,,1
100001339474430,100002428095283,Undirected,19048,,,1
100001341902578,100002431423124,Undirected,19049,,,1
100001341902578,100002496337554,Undirected,19050,,,1
100001341902578,100002503767857,Undirected,19051,,,1
100001341902578,100002517444297,Undirected,19052,,,1
100001341902578,100002529699534,Undirected,19053,,,1
100001350288644,100002548791016,Undirected,19054,,,1
100001369741824,100002521951831,Undirected,19055,,,1
100001172758599,100002561975696,Undirected,19056,,,1
100001172758599,100002562207014,Undirected,19057,,,1
100001172758599,100002641120648,Undirected,19058,,,1
100001172758599,100002642972272,Undirected,19059,,,1
100001172758599,100002669262174,Undirected,19060,,,1
100001172758599,100002795731022,Undirected,19061,,,1
100001173358143,100002795731022,Undirected,19062,,,1
100001181106852,100002565369962,Undirected,19063,,,1
100001181106852,100002579464383,Undirected,19064,,,1
100001181106852,100002591656997,Undirected,19065,,,1
100001181106852,100002665399835,Undirected,19066,,,1
100001188029048,100002565369962,Undirected,19067,,,1
100001188029048,100002576251820,Undirected,19068,,,1
100001188029048,100002579464383,Undirected,19069,,,1
100001188029048,100002586997107,Undirected,19070,,,1
100001188029048,100002591656997,Undirected,19071,,,1
100001188029048,100002597082311,Undirected,19072,,,1
100001188029048,100002625412860,Undirected,19073,,,1
100001188029048,100002632408955,Undirected,19074,,,1
100001188029048,100002661236651,Undirected,19075,,,1
100001188029048,100002665399835,Undirected,19076,,,1
100001200655168,100002613589339,Undirected,19077,,,1
100001210093865,100002766399196,Undirected,19078,,,1
100001227885111,100002576251820,Undirected,19079,,,1
100001227885111,100002591656997,Undirected,19080,,,1
100001227885111,100002632408955,Undirected,19081,,,1
100001227885111,100002717239512,Undirected,19082,,,1
100001239414049,100002596417016,Undirected,19083,,,1
100001239414049,100002766399196,Undirected,19084,,,1
100001241569691,100002596417016,Undirected,19085,,,1
100001246363134,100002627686245,Undirected,19086,,,1
100001252452736,100002608960491,Undirected,19087,,,1
100001257850847,100002625782587,Undirected,19088,,,1
100001257850847,100002633667989,Undirected,19089,,,1
100001257850847,100002681171335,Undirected,19090,,,1
100001279492993,100002641120648,Undirected,19091,,,1
100001279492993,100002766399196,Undirected,19092,,,1
100001280190724,100002642972272,Undirected,19093,,,1
100001280190724,100002731295196,Undirected,19094,,,1
100001280190724,100002766399196,Undirected,19095,,,1
100001281010072,100002565369962,Undirected,19096,,,1
100001281010072,100002579098336,Undirected,19097,,,1
100001281010072,100002579464383,Undirected,19098,,,1
100001281010072,100002586997107,Undirected,19099,,,1
100001281010072,100002604574510,Undirected,19100,,,1
100001281010072,100002632237000,Undirected,19101,,,1
100001281010072,100002632408955,Undirected,19102,,,1
100001281010072,100002651474098,Undirected,19103,,,1
100001281010072,100002661236651,Undirected,19104,,,1
100001281010072,100002665399835,Undirected,19105,,,1
100001281010072,100002717239512,Undirected,19106,,,1
100001281010072,100002762996839,Undirected,19107,,,1
100001293657043,100002581886340,Undirected,19108,,,1
100001293657043,100002586997107,Undirected,19109,,,1
100001293657043,100002587363312,Undirected,19110,,,1
100001293657043,100002591656997,Undirected,19111,,,1
100001293657043,100002717239512,Undirected,19112,,,1
100001295257840,100002562207014,Undirected,19113,,,1
100001295257840,100002642972272,Undirected,19114,,,1
100001295257840,100002681198583,Undirected,19115,,,1
100001297532664,100002562662989,Undirected,19116,,,1
100001310038127,100002565369962,Undirected,19117,,,1
100001310038127,100002579464383,Undirected,19118,,,1
100001310038127,100002581886340,Undirected,19119,,,1
100001310038127,100002586997107,Undirected,19120,,,1
100001310038127,100002587363312,Undirected,19121,,,1
100001310038127,100002591656997,Undirected,19122,,,1
100001310038127,100002632408955,Undirected,19123,,,1
100001310038127,100002661236651,Undirected,19124,,,1
100001310038127,100002717239512,Undirected,19125,,,1
100001310038127,100002762996839,Undirected,19126,,,1
100001312835039,100002795731022,Undirected,19127,,,1
100001315257589,100002646153757,Undirected,19128,,,1
100001325396579,100002630912432,Undirected,19129,,,1
100001325396579,100002669262174,Undirected,19130,,,1
100001336971589,100002561975696,Undirected,19131,,,1
100001336971589,100002669262174,Undirected,19132,,,1
100001336971589,100002795731022,Undirected,19133,,,1
100001339474430,100002795731022,Undirected,19134,,,1
100001341902578,100002576251820,Undirected,19135,,,1
100001341902578,100002579098336,Undirected,19136,,,1
100001341902578,100002579464383,Undirected,19137,,,1
100001341902578,100002586997107,Undirected,19138,,,1
100001341902578,100002591656997,Undirected,19139,,,1
100001341902578,100002597082311,Undirected,19140,,,1
100001341902578,100002604574510,Undirected,19141,,,1
100001341902578,100002632408955,Undirected,19142,,,1
100001341902578,100002651474098,Undirected,19143,,,1
100001341902578,100002665399835,Undirected,19144,,,1
100001341902578,100002762996839,Undirected,19145,,,1
100001343411851,100002682990326,Undirected,19146,,,1
100001350288644,100002641120648,Undirected,19147,,,1
100001350288644,100002766399196,Undirected,19148,,,1
100001368604838,100002682990326,Undirected,19149,,,1
100001172758599,100002946824138,Undirected,19150,,,1
100001172758599,100002949355009,Undirected,19151,,,1
100001172758599,100002974036693,Undirected,19152,,,1
100001172758599,100003077999480,Undirected,19153,,,1
100001173358143,100002866887525,Undirected,19154,,,1
100001173358143,100002941666358,Undirected,19155,,,1
100001181106852,100002849902703,Undirected,19156,,,1
100001181106852,100002972373046,Undirected,19157,,,1
100001181106852,100003006382122,Undirected,19158,,,1
100001181106852,100003053304463,Undirected,19159,,,1
100001181106852,100003152342542,Undirected,19160,,,1
100001181106852,100003179578950,Undirected,19161,,,1
100001188029048,100002849902703,Undirected,19162,,,1
100001188029048,100002946060476,Undirected,19163,,,1
100001188029048,100002972373046,Undirected,19164,,,1
100001188029048,100003053304463,Undirected,19165,,,1
100001188029048,100003110712522,Undirected,19166,,,1
100001188029048,100003179578950,Undirected,19167,,,1
100001219364882,100003001214043,Undirected,19168,,,1
100001221640900,100003001214043,Undirected,19169,,,1
100001227885111,100003126883095,Undirected,19170,,,1
100001227885111,100003144071537,Undirected,19171,,,1
100001239414049,100003140887689,Undirected,19172,,,1
100001252452736,100003152342542,Undirected,19173,,,1
100001257850847,100003257812844,Undirected,19174,,,1
100001261815918,100003148952762,Undirected,19175,,,1
100001267895375,100002874199742,Undirected,19176,,,1
100001276825004,100003050822711,Undirected,19177,,,1
100001276825004,100003148952762,Undirected,19178,,,1
100001279492993,100002951224883,Undirected,19179,,,1
100001279492993,100003077999480,Undirected,19180,,,1
100001280190724,100002951224883,Undirected,19181,,,1
100001280190724,100003219908545,Undirected,19182,,,1
100001281010072,100002849902703,Undirected,19183,,,1
100001281010072,100002881580029,Undirected,19184,,,1
100001281010072,100002946060476,Undirected,19185,,,1
100001281010072,100002972373046,Undirected,19186,,,1
100001281010072,100003006382122,Undirected,19187,,,1
100001281010072,100003053304463,Undirected,19188,,,1
100001281010072,100003126883095,Undirected,19189,,,1
100001281010072,100003152342542,Undirected,19190,,,1
100001281010072,100003179578950,Undirected,19191,,,1
100001281584890,100003241773922,Undirected,19192,,,1
100001293657043,100002881580029,Undirected,19193,,,1
100001293657043,100003126883095,Undirected,19194,,,1
100001293657043,100003144071537,Undirected,19195,,,1
100001295257840,100002866887525,Undirected,19196,,,1
100001295257840,100002890608005,Undirected,19197,,,1
100001295257840,100002941666358,Undirected,19198,,,1
100001297532664,100002984848410,Undirected,19199,,,1
100001310038127,100002849902703,Undirected,19200,,,1
100001310038127,100002881580029,Undirected,19201,,,1
100001310038127,100003053304463,Undirected,19202,,,1
100001310038127,100003126883095,Undirected,19203,,,1
100001336971589,100002866887525,Undirected,19204,,,1
100001336971589,100002941666358,Undirected,19205,,,1
100001336971589,100002949355009,Undirected,19206,,,1
100001336971589,100002974036693,Undirected,19207,,,1
100001339474430,100003219908545,Undirected,19208,,,1
100001339474430,100003241773922,Undirected,19209,,,1
100001341902578,100002849902703,Undirected,19210,,,1
100001341902578,100002946060476,Undirected,19211,,,1
100001341902578,100002972373046,Undirected,19212,,,1
100001341902578,100003110712522,Undirected,19213,,,1
100001341902578,100003126883095,Undirected,19214,,,1
100001346905483,100003125835979,Undirected,19215,,,1
100001346905483,100003148952762,Undirected,19216,,,1
100001350288644,100002974036693,Undirected,19217,,,1
100001350288644,100003077999480,Undirected,19218,,,1
100001368604838,100003080931401,Undirected,19219,,,1
100001172758599,100003835960797,Undirected,19220,,,1
100001173358143,100003713415613,Undirected,19221,,,1
100001173358143,100003835960797,Undirected,19222,,,1
100001181106852,100003326935215,Undirected,19223,,,1
100001181106852,100003420752936,Undirected,19224,,,1
100001181106852,100003611573419,Undirected,19225,,,1
100001181106852,100003854360312,Undirected,19226,,,1
100001181106852,100003869599020,Undirected,19227,,,1
100001181106852,100004059737996,Undirected,19228,,,1
100001188029048,100003326935215,Undirected,19229,,,1
100001188029048,100003420752936,Undirected,19230,,,1
100001188029048,100003560846197,Undirected,19231,,,1
100001188029048,100003611573419,Undirected,19232,,,1
100001188029048,100003854360312,Undirected,19233,,,1
100001188029048,100003869599020,Undirected,19234,,,1
100001188029048,100003888509166,Undirected,19235,,,1
100001188029048,100003904693287,Undirected,19236,,,1
100001188029048,100003921780096,Undirected,19237,,,1
100001188029048,100004107304246,Undirected,19238,,,1
100001200655168,100003354125974,Undirected,19239,,,1
100001203105571,100003454194457,Undirected,19240,,,1
100001219364882,100003791096551,Undirected,19241,,,1
100001227885111,100003454194457,Undirected,19242,,,1
100001227885111,100003854360312,Undirected,19243,,,1
100001227885111,100003869599020,Undirected,19244,,,1
100001227885111,100003916170186,Undirected,19245,,,1
100001239414049,100003759757549,Undirected,19246,,,1
100001239414049,100003943252024,Undirected,19247,,,1
100001246363134,100003548149426,Undirected,19248,,,1
100001252452736,100003454194457,Undirected,19249,,,1
100001257850847,100003607816972,Undirected,19250,,,1
100001257850847,100003739502988,Undirected,19251,,,1
100001260054365,100003726754074,Undirected,19252,,,1
100001267895375,100003548149426,Undirected,19253,,,1
100001277426663,100003559371973,Undirected,19254,,,1
100001281010072,100003326935215,Undirected,19255,,,1
100001281010072,100003420752936,Undirected,19256,,,1
100001281010072,100003611573419,Undirected,19257,,,1
100001281010072,100003854360312,Undirected,19258,,,1
100001281010072,100003869599020,Undirected,19259,,,1
100001281010072,100003904693287,Undirected,19260,,,1
100001281010072,100003916170186,Undirected,19261,,,1
100001281010072,100003924680996,Undirected,19262,,,1
100001281010072,100004059737996,Undirected,19263,,,1
100001281584890,100003396337636,Undirected,19264,,,1
100001281584890,100003496404677,Undirected,19265,,,1
100001293657043,100003916170186,Undirected,19266,,,1
100001295257840,100003496404677,Undirected,19267,,,1
100001310038127,100003326935215,Undirected,19268,,,1
100001310038127,100003420752936,Undirected,19269,,,1
100001310038127,100003611573419,Undirected,19270,,,1
100001310038127,100003869599020,Undirected,19271,,,1
100001310038127,100003916170186,Undirected,19272,,,1
100001310038127,100004107304246,Undirected,19273,,,1
100001341902578,100003326935215,Undirected,19274,,,1
100001341902578,100003420752936,Undirected,19275,,,1
100001341902578,100003611573419,Undirected,19276,,,1
100001341902578,100003869599020,Undirected,19277,,,1
100001341902578,100003904693287,Undirected,19278,,,1
100001341902578,100003921780096,Undirected,19279,,,1
100001341902578,100004059737996,Undirected,19280,,,1
100001172758599,100004477686572,Undirected,19281,,,1
100001172758599,100005084764785,Undirected,19282,,,1
100001172758599,100005560927461,Undirected,19283,,,1
100001172758599,100005781067199,Undirected,19284,,,1
100001172758599,100006040086262,Undirected,19285,,,1
100001172758599,100006148986723,Undirected,19286,,,1
100001172758599,100006665768869,Undirected,19287,,,1
100001173358143,100004992274525,Undirected,19288,,,1
100001173358143,100005084764785,Undirected,19289,,,1
100001173358143,100005560927461,Undirected,19290,,,1
100001173358143,100005781067199,Undirected,19291,,,1
100001173358143,100006148986723,Undirected,19292,,,1
100001181106852,100005763635494,Undirected,19293,,,1
100001181106852,100005894858656,Undirected,19294,,,1
100001181106852,100006826684608,Undirected,19295,,,1
100001188029048,100004317190972,Undirected,19296,,,1
100001188029048,100005763635494,Undirected,19297,,,1
100001188029048,100005894858656,Undirected,19298,,,1
100001188029048,100006826684608,Undirected,19299,,,1
100001198224878,100005207473576,Undirected,19300,,,1
100001198224878,100006087660501,Undirected,19301,,,1
100001203105571,100005312830051,Undirected,19302,,,1
100001210093865,100006040086262,Undirected,19303,,,1
100001227885111,100004552264767,Undirected,19304,,,1
100001239414049,100004249685640,Undirected,19305,,,1
100001239414049,100005207473576,Undirected,19306,,,1
100001239414049,100006665768869,Undirected,19307,,,1
100001257850847,100004259313824,Undirected,19308,,,1
100001260054365,100005350116903,Undirected,19309,,,1
100001260054365,100005624732388,Undirected,19310,,,1
100001261815918,100005312830051,Undirected,19311,,,1
100001267895375,100004242812336,Undirected,19312,,,1
100001279492993,100004249685640,Undirected,19313,,,1
100001279492993,100005781067199,Undirected,19314,,,1
100001279492993,100006665768869,Undirected,19315,,,1
100001280190724,100005781067199,Undirected,19316,,,1
100001281010072,100006826684608,Undirected,19317,,,1
100001295257840,100005560927461,Undirected,19318,,,1
100001310038127,100004317190972,Undirected,19319,,,1
100001310038127,100005647209804,Undirected,19320,,,1
100001310038127,100005894858656,Undirected,19321,,,1
100001314002907,100004138268785,Undirected,19322,,,1
100001336971589,100005084764785,Undirected,19323,,,1
100001336971589,100006210335186,Undirected,19324,,,1
100001341902578,100004317190972,Undirected,19325,,,1
100001341902578,100005894858656,Undirected,19326,,,1
100001341902578,100006297810521,Undirected,19327,,,1
100001346905483,100005312830051,Undirected,19328,,,1
100001350288644,100006665768869,Undirected,19329,,,1
100001380274410,100001440912951,Undirected,19330,,,1
100001382351954,100001391608582,Undirected,19331,,,1
100001382351954,100001394342408,Undirected,19332,,,1
100001382351954,100001404784981,Undirected,19333,,,1
100001382351954,100001437560650,Undirected,19334,,,1
100001382351954,100001446499130,Undirected,19335,,,1
100001382351954,100001496519070,Undirected,19336,,,1
100001382351954,100001500410226,Undirected,19337,,,1
100001382351954,100001506272184,Undirected,19338,,,1
100001382351954,100001549626615,Undirected,19339,,,1
100001382351954,100001564572236,Undirected,19340,,,1
100001391608582,100001394342408,Undirected,19341,,,1
100001391608582,100001404784981,Undirected,19342,,,1
100001391608582,100001446499130,Undirected,19343,,,1
100001391608582,100001534454375,Undirected,19344,,,1
100001394342408,100001435728233,Undirected,19345,,,1
100001394342408,100001446499130,Undirected,19346,,,1
100001394342408,100001496519070,Undirected,19347,,,1
100001404784981,100001408642354,Undirected,19348,,,1
100001404784981,100001435728233,Undirected,19349,,,1
100001404784981,100001437560650,Undirected,19350,,,1
100001404784981,100001446499130,Undirected,19351,,,1
100001404784981,100001452009697,Undirected,19352,,,1
100001404784981,100001472368667,Undirected,19353,,,1
100001404784981,100001496519070,Undirected,19354,,,1
100001404784981,100001500410226,Undirected,19355,,,1
100001404784981,100001506272184,Undirected,19356,,,1
100001404784981,100001549626615,Undirected,19357,,,1
100001408642354,100001472368667,Undirected,19358,,,1
100001408642354,100001480283507,Undirected,19359,,,1
100001408642354,100001545746555,Undirected,19360,,,1
100001419992078,100001446499130,Undirected,19361,,,1
100001419992078,100001534454375,Undirected,19362,,,1
100001435728233,100001446499130,Undirected,19363,,,1
100001435728233,100001452009697,Undirected,19364,,,1
100001435728233,100001472368667,Undirected,19365,,,1
100001435728233,100001500410226,Undirected,19366,,,1
100001435728233,100001506272184,Undirected,19367,,,1
100001435728233,100001534454375,Undirected,19368,,,1
100001435728233,100001569396982,Undirected,19369,,,1
100001437560650,100001452009697,Undirected,19370,,,1
100001437560650,100001500410226,Undirected,19371,,,1
100001437560650,100001506272184,Undirected,19372,,,1
100001437560650,100001510337265,Undirected,19373,,,1
100001437560650,100001549626615,Undirected,19374,,,1
100001440912951,100001465385937,Undirected,19375,,,1
100001440912951,100001500410226,Undirected,19376,,,1
100001440912951,100001510337265,Undirected,19377,,,1
100001440912951,100001534454375,Undirected,19378,,,1
100001440912951,100001545746555,Undirected,19379,,,1
100001440912951,100001549626615,Undirected,19380,,,1
100001441194451,100001510337265,Undirected,19381,,,1
100001441963196,100001569396982,Undirected,19382,,,1
100001446200272,100001510337265,Undirected,19383,,,1
100001446499130,100001465385937,Undirected,19384,,,1
100001446499130,100001472368667,Undirected,19385,,,1
100001446499130,100001496519070,Undirected,19386,,,1
100001446499130,100001506272184,Undirected,19387,,,1
100001446499130,100001519126953,Undirected,19388,,,1
100001446499130,100001534454375,Undirected,19389,,,1
100001452009697,100001472368667,Undirected,19390,,,1
100001452009697,100001534454375,Undirected,19391,,,1
100001452009697,100001569396982,Undirected,19392,,,1
100001472368667,100001506272184,Undirected,19393,,,1
100001472368667,100001534454375,Undirected,19394,,,1
100001496519070,100001506272184,Undirected,19395,,,1
100001496519070,100001569396982,Undirected,19396,,,1
100001500410226,100001506272184,Undirected,19397,,,1
100001500410226,100001510337265,Undirected,19398,,,1
100001506272184,100001534454375,Undirected,19399,,,1
100001506272184,100001549626615,Undirected,19400,,,1
100001506272184,100001569396982,Undirected,19401,,,1
100001510337265,100001537527213,Undirected,19402,,,1
100001519126953,100001540306631,Undirected,19403,,,1
100001534454375,100001549626615,Undirected,19404,,,1
100001545746555,100001569396982,Undirected,19405,,,1
100001549626615,100001564572236,Undirected,19406,,,1
100001372995118,100001660321396,Undirected,19407,,,1
100001382351954,100001626391601,Undirected,19408,,,1
100001382351954,100001634204978,Undirected,19409,,,1
100001382351954,100001638451822,Undirected,19410,,,1
100001382351954,100001650768440,Undirected,19411,,,1
100001382351954,100001673337517,Undirected,19412,,,1
100001382351954,100001681465606,Undirected,19413,,,1
100001382351954,100001738885530,Undirected,19414,,,1
100001391608582,100001650768440,Undirected,19415,,,1
100001391608582,100001673337517,Undirected,19416,,,1
100001394342408,100001650768440,Undirected,19417,,,1
100001394342408,100001738885530,Undirected,19418,,,1
100001403646596,100001574732147,Undirected,19419,,,1
100001404784981,100001626391601,Undirected,19420,,,1
100001404784981,100001634204978,Undirected,19421,,,1
100001404784981,100001638451822,Undirected,19422,,,1
100001404784981,100001650768440,Undirected,19423,,,1
100001404784981,100001673337517,Undirected,19424,,,1
100001404784981,100001681465606,Undirected,19425,,,1
100001404784981,100001738885530,Undirected,19426,,,1
100001404784981,100001781667847,Undirected,19427,,,1
100001408642354,100001638451822,Undirected,19428,,,1
100001408642354,100001650768440,Undirected,19429,,,1
100001408642354,100001738885530,Undirected,19430,,,1
100001419992078,100001634204978,Undirected,19431,,,1
100001419992078,100001650768440,Undirected,19432,,,1
100001434040527,100001653186203,Undirected,19433,,,1
100001434040527,100001655626500,Undirected,19434,,,1
100001434040527,100001762716364,Undirected,19435,,,1
100001435728233,100001634204978,Undirected,19436,,,1
100001435728233,100001638451822,Undirected,19437,,,1
100001435728233,100001650768440,Undirected,19438,,,1
100001435728233,100001671062874,Undirected,19439,,,1
100001435728233,100001673337517,Undirected,19440,,,1
100001435728233,100001681465606,Undirected,19441,,,1
100001435728233,100001738885530,Undirected,19442,,,1
100001435728233,100001750914484,Undirected,19443,,,1
100001435728233,100001781667847,Undirected,19444,,,1
100001437560650,100001626391601,Undirected,19445,,,1
100001437560650,100001634204978,Undirected,19446,,,1
100001437560650,100001673337517,Undirected,19447,,,1
100001437560650,100001681465606,Undirected,19448,,,1
100001437560650,100001714633670,Undirected,19449,,,1
100001437560650,100001744428421,Undirected,19450,,,1
100001440912951,100001626391601,Undirected,19451,,,1
100001440912951,100001634204978,Undirected,19452,,,1
100001440912951,100001637549200,Undirected,19453,,,1
100001440912951,100001638451822,Undirected,19454,,,1
100001440912951,100001650768440,Undirected,19455,,,1
100001441963196,100001573758922,Undirected,19456,,,1
100001441963196,100001638451822,Undirected,19457,,,1
100001446200272,100001752172754,Undirected,19458,,,1
100001446499130,100001626391601,Undirected,19459,,,1
100001446499130,100001634204978,Undirected,19460,,,1
100001446499130,100001638451822,Undirected,19461,,,1
100001446499130,100001650768440,Undirected,19462,,,1
100001446499130,100001673337517,Undirected,19463,,,1
100001446499130,100001738885530,Undirected,19464,,,1
100001446499130,100001781667847,Undirected,19465,,,1
100001451257330,100001654360701,Undirected,19466,,,1
100001451257330,100001669178548,Undirected,19467,,,1
100001452009697,100001634204978,Undirected,19468,,,1
100001452009697,100001638451822,Undirected,19469,,,1
100001452009697,100001650768440,Undirected,19470,,,1
100001452009697,100001653878957,Undirected,19471,,,1
100001452009697,100001714633670,Undirected,19472,,,1
100001452009697,100001738885530,Undirected,19473,,,1
100001452009697,100001750914484,Undirected,19474,,,1
100001452009697,100001766076549,Undirected,19475,,,1
100001453210769,100001574732147,Undirected,19476,,,1
100001453210769,100001656640258,Undirected,19477,,,1
100001472368667,100001573758922,Undirected,19478,,,1
100001472368667,100001634204978,Undirected,19479,,,1
100001472368667,100001638451822,Undirected,19480,,,1
100001472368667,100001650768440,Undirected,19481,,,1
100001472368667,100001653878957,Undirected,19482,,,1
100001472368667,100001673337517,Undirected,19483,,,1
100001472368667,100001681465606,Undirected,19484,,,1
100001472368667,100001714633670,Undirected,19485,,,1
100001472368667,100001750914484,Undirected,19486,,,1
100001472368667,100001781667847,Undirected,19487,,,1
100001480283507,100001678750257,Undirected,19488,,,1
100001480283507,100001714633670,Undirected,19489,,,1
100001480283507,100001744428421,Undirected,19490,,,1
100001482063775,100001678750257,Undirected,19491,,,1
100001489762621,100001743747410,Undirected,19492,,,1
100001489762621,100001775452446,Undirected,19493,,,1
100001496519070,100001634204978,Undirected,19494,,,1
100001496519070,100001638451822,Undirected,19495,,,1
100001496519070,100001650768440,Undirected,19496,,,1
100001500410226,100001634204978,Undirected,19497,,,1
100001500410226,100001637549200,Undirected,19498,,,1
100001500410226,100001638451822,Undirected,19499,,,1
100001500410226,100001650768440,Undirected,19500,,,1
100001500410226,100001673337517,Undirected,19501,,,1
100001500410226,100001781667847,Undirected,19502,,,1
100001506272184,100001626391601,Undirected,19503,,,1
100001506272184,100001634204978,Undirected,19504,,,1
100001506272184,100001638451822,Undirected,19505,,,1
100001506272184,100001650768440,Undirected,19506,,,1
100001506272184,100001673337517,Undirected,19507,,,1
100001506272184,100001681465606,Undirected,19508,,,1
100001506272184,100001738885530,Undirected,19509,,,1
100001510337265,100001598765782,Undirected,19510,,,1
100001510337265,100001602651010,Undirected,19511,,,1
100001510337265,100001623320385,Undirected,19512,,,1
100001510337265,100001653186203,Undirected,19513,,,1
100001510337265,100001752172754,Undirected,19514,,,1
100001510337265,100001762716364,Undirected,19515,,,1
100001519126953,100001623320385,Undirected,19516,,,1
100001525415838,100001660321396,Undirected,19517,,,1
100001534454375,100001634204978,Undirected,19518,,,1
100001534454375,100001650768440,Undirected,19519,,,1
100001537527213,100001653186203,Undirected,19520,,,1
100001540306631,100001573758922,Undirected,19521,,,1
100001540306631,100001638451822,Undirected,19522,,,1
100001543378063,100001602651010,Undirected,19523,,,1
100001543378063,100001752172754,Undirected,19524,,,1
100001549626615,100001673337517,Undirected,19525,,,1
100001549626615,100001681465606,Undirected,19526,,,1
100001552602179,100001611767123,Undirected,19527,,,1
100001569396982,100001650768440,Undirected,19528,,,1
100001569396982,100001671062874,Undirected,19529,,,1
100001569396982,100001673337517,Undirected,19530,,,1
100001569396982,100001681465606,Undirected,19531,,,1
100001569396982,100001744428421,Undirected,19532,,,1
100001569396982,100001781667847,Undirected,19533,,,1
100001573350989,100001594106403,Undirected,19534,,,1
100001573350989,100001731741207,Undirected,19535,,,1
100001573350989,100001778033439,Undirected,19536,,,1
100001378045688,100001893622278,Undirected,19537,,,1
100001378045688,100001914817734,Undirected,19538,,,1
100001382351954,100001786717382,Undirected,19539,,,1
100001382351954,100001878869005,Undirected,19540,,,1
100001382351954,100001893099148,Undirected,19541,,,1
100001385537826,100001896737836,Undirected,19542,,,1
100001391608582,100001878869005,Undirected,19543,,,1
100001394342408,100001793777175,Undirected,19544,,,1
100001394342408,100001822668025,Undirected,19545,,,1
100001394342408,100001878869005,Undirected,19546,,,1
100001394342408,100001885626187,Undirected,19547,,,1
100001394342408,100001886505218,Undirected,19548,,,1
100001403646596,100001821100042,Undirected,19549,,,1
100001404084023,100001908425942,Undirected,19550,,,1
100001404784981,100001786717382,Undirected,19551,,,1
100001404784981,100001797026761,Undirected,19552,,,1
100001404784981,100001823758769,Undirected,19553,,,1
100001404784981,100001878869005,Undirected,19554,,,1
100001404784981,100001886505218,Undirected,19555,,,1
100001404784981,100001893099148,Undirected,19556,,,1
100001408642354,100001816016629,Undirected,19557,,,1
100001408642354,100001822668025,Undirected,19558,,,1
100001408642354,100001885626187,Undirected,19559,,,1
100001408642354,100001932481633,Undirected,19560,,,1
100001434040527,100001887385274,Undirected,19561,,,1
100001435728233,100001793777175,Undirected,19562,,,1
100001435728233,100001797026761,Undirected,19563,,,1
100001435728233,100001816016629,Undirected,19564,,,1
100001435728233,100001822668025,Undirected,19565,,,1
100001435728233,100001823758769,Undirected,19566,,,1
100001435728233,100001878869005,Undirected,19567,,,1
100001435728233,100001885626187,Undirected,19568,,,1
100001435728233,100001893099148,Undirected,19569,,,1
100001435728233,100001932481633,Undirected,19570,,,1
100001435728233,100001934619024,Undirected,19571,,,1
100001437560650,100001816016629,Undirected,19572,,,1
100001437560650,100001878869005,Undirected,19573,,,1
100001437560650,100001885626187,Undirected,19574,,,1
100001437560650,100001932481633,Undirected,19575,,,1
100001440912951,100001786717382,Undirected,19576,,,1
100001440912951,100001787368359,Undirected,19577,,,1
100001440912951,100001885626187,Undirected,19578,,,1
100001440912951,100001886505218,Undirected,19579,,,1
100001441963196,100001926056841,Undirected,19580,,,1
100001441963196,100001934619024,Undirected,19581,,,1
100001446200272,100001952489031,Undirected,19582,,,1
100001446499130,100001793777175,Undirected,19583,,,1
100001446499130,100001797026761,Undirected,19584,,,1
100001446499130,100001822668025,Undirected,19585,,,1
100001446499130,100001878869005,Undirected,19586,,,1
100001446499130,100001893099148,Undirected,19587,,,1
100001451257330,100001896110976,Undirected,19588,,,1
100001452009697,100001793777175,Undirected,19589,,,1
100001452009697,100001822668025,Undirected,19590,,,1
100001452009697,100001823758769,Undirected,19591,,,1
100001452009697,100001878869005,Undirected,19592,,,1
100001452009697,100001885626187,Undirected,19593,,,1
100001452009697,100001886505218,Undirected,19594,,,1
100001452009697,100001893099148,Undirected,19595,,,1
100001453210769,100001821100042,Undirected,19596,,,1
100001472368667,100001797026761,Undirected,19597,,,1
100001472368667,100001816016629,Undirected,19598,,,1
100001472368667,100001822668025,Undirected,19599,,,1
100001472368667,100001823758769,Undirected,19600,,,1
100001472368667,100001878869005,Undirected,19601,,,1
100001472368667,100001885626187,Undirected,19602,,,1
100001472368667,100001893099148,Undirected,19603,,,1
100001472368667,100001934619024,Undirected,19604,,,1
100001480283507,100001885626187,Undirected,19605,,,1
100001489762621,100001813845405,Undirected,19606,,,1
100001496519070,100001786717382,Undirected,19607,,,1
100001496519070,100001792977868,Undirected,19608,,,1
100001496519070,100001823758769,Undirected,19609,,,1
100001496519070,100001878869005,Undirected,19610,,,1
100001496519070,100001926056841,Undirected,19611,,,1
100001500410226,100001786717382,Undirected,19612,,,1
100001506272184,100001786717382,Undirected,19613,,,1
100001506272184,100001792977868,Undirected,19614,,,1
100001506272184,100001793777175,Undirected,19615,,,1
100001506272184,100001797026761,Undirected,19616,,,1
100001506272184,100001816016629,Undirected,19617,,,1
100001506272184,100001822668025,Undirected,19618,,,1
100001506272184,100001823758769,Undirected,19619,,,1
100001506272184,100001878869005,Undirected,19620,,,1
100001506272184,100001885626187,Undirected,19621,,,1
100001506272184,100001893099148,Undirected,19622,,,1
100001506272184,100001926056841,Undirected,19623,,,1
100001510337265,100001802938792,Undirected,19624,,,1
